pl_name,pl_orbper,pl_orbpererr1,pl_tranmid,pl_tranmiderr1,pl_orbsmax,pl_orbsmaxerr1,pl_radj,pl_radjerr1,pl_orbincl,pl_orbinclerr1,pl_orbeccen,pl_orbeccenerr1,pl_orblper,pl_orblpererr1,Transits,Date,Archive,Unbinned Sigma,Binned Sigma,Transit Depth,Sensitivity,Binned Sensitivity
HAT-P-18 b,5.508034719777917,3.512770353627764e-06,2454715.018057014,0.0027248058283822073,0.05564631680754414,0.002830039983338952,0.13254170980908014,0.0006051584082176674,90.06566957495018,0.44786922890835534,0.12193683775396408,0.019978860682462816,82.32332729640581,26.619081710892754,8,03-Mar-2021 02:22:31,NASA,,,,,
HAT-P-21 b,4.1244906158145165,4.7215460574291816e-06,2454996.4116544463,0.0045335554087234725,0.049599139716250136,0.002524220483421814,0.09314417102070892,0.00104007179020423,86.53624099029786,0.2030798065718533,0.19942089548177008,0.05114654222978168,293.93319771703284,24.45695291578113,5,03-Mar-2021 03:32:40,NASA,,,,,
HAT-P-22 b,3.2122319534749733,1.4058478782449505e-06,2454930.221309788,0.0017299683022438286,0.04277186528460911,0.0021478922376948315,0.10957250805803476,0.0001591729042420329,86.88025207980293,0.06588368067121204,0.0613777577509833,0.005137028335412402,91.34541236221592,10.5507752964988,8,03-Mar-2021 05:45:11,NASA,,,,,
HAT-P-24 b,3.3552420659065563,9.34836830364963e-07,2455216.979458094,0.001033677739775292,0.047431527456177236,0.002410039465173927,0.09920551615147458,0.0003449511799942379,87.95053730559856,0.5851159608250287,0.15500962200477858,0.03065231425922725,183.2386384460167,77.64946645649123,16,03-Mar-2021 09:04:50,NASA,,,,,
HAT-P-30 b,2.8105970673440863,2.834132613305805e-06,2455456.470743384,0.00304908187514006,0.04248786896879897,0.0021589556624285995,0.10958220963955123,0.00045989888737434873,83.07961732573918,0.1290432093005444,0.028242407371516717,0.01188260111736555,242.06568890355481,37.806861253550494,8,03-Mar-2021 04:23:41,NASA,,,,,
HAT-P-31 b,5.005265331766858,3.075338437710068e-05,2458169.943686833,0.005040968403679611,0.06003300077469737,0.003068234945999353,0.08863838203904847,0.00016595572959552212,86.91652393829523,0.07756579815029982,0.34968945083034364,0.03439785998868061,295.7919051347824,9.579194076386608,5,03-Mar-2021 04:40:17,NASA,,,,,
HAT-P-33 b,3.474475761666329,3.173839546236617e-06,2455110.928415614,0.0034184477741558746,0.05223516498653291,0.002633194261297861,0.10417990798429516,0.00024297144768666045,86.7760216138757,0.15941179488933452,0.0,0.0,13.657794718688226,7.4810151744979,6,03-Mar-2021 04:25:42,NASA,,,,,
HAT-P-35 b,3.6466574819828175,6.1806419798967365e-06,2455578.662219054,0.004884746281866962,0.050328771556650304,0.002562277039570991,0.0920725393398534,0.0008767372068319575,88.4209644991773,0.3660743222203267,0.025887108498859758,0.009337428714493723,157.8592201563965,56.59677300525649,6,03-Mar-2021 05:57:41,NASA,,,,,
HAT-P-36 b,1.3273470327972734,1.0828750152196527e-06,2456698.735625457,0.0018035678038207067,0.02408558626772828,0.0012200783754687874,0.1215673357627295,0.0002903088010138275,89.5247917015296,0.5174391040193851,0.06046647464990537,0.0226523534418092,26.70763708112781,22.743615263762106,18,03-Mar-2021 10:10:48,NASA,,,,,
HAT-P-42 b,4.641830934372567,1.0086872954473764e-05,2455952.530542811,0.005580693931972918,0.0594798955108987,0.003029409007931201,0.0845269284538418,0.0007045844210464867,86.28962649000027,0.1402025288494581,0.0,0.0,90.0,0.0,4,03-Mar-2021 06:23:47,NASA,,,,,
HAT-P-43 b,3.332690819449208,7.343285785248738e-06,2455997.3641698174,0.005488244119785926,0.04392336716766905,0.002235873463369612,0.11487649289680388,0.0012933052718129047,88.30784776330826,0.6117415330571926,0.0,0.0,90.0,0.0,6,03-Mar-2021 06:48:27,NASA,,,,,
HAT-P-44 b,4.301191221939417,4.936788000304354e-06,2455696.9371636626,0.0037070359891231033,0.05022792108981723,0.0025555103254978244,0.13662730421398706,0.0008518534404213166,87.89674627076494,0.6594189649918307,0.05972700933431758,0.01654941042287442,238.42558394589744,47.425475463543634,6,03-Mar-2021 07:40:23,NASA,,,,,
HAT-P-50 b,3.1220124163840954,5.7920891195238975e-06,2456285.903029021,0.004103864638280444,0.04376250510239182,0.0022373456541544896,0.08112368316091778,0.0006985593540946918,82.74513311781392,0.20400404015123785,0.012871790674749958,0.030460182290229912,90.0,0.0,8,03-Mar-2021 09:22:24,NASA,,,,,
HAT-P-55 b,3.585232363880142,4.128703369825477e-06,2456730.835012869,0.002620041516951627,0.04497026723339802,0.0022902909759939037,0.12620999905131014,0.000847960138775187,87.32543726646362,0.35045243139819426,0.00033655618361480566,0.019579141016122736,90.0,0.0,12,01-Mar-2021 23:53:49,NASA,,,,,
HAT-P-66 b,2.9720920763317253,8.531153328154855e-06,2457258.7983459705,0.004588097656359786,0.0437431255654164,0.002225024632421525,0.0870432131670201,0.0006968824482527807,89.52622457959532,0.5923974199103361,0.04100529550192602,0.013919671944699969,90.0,0.0,8,03-Mar-2021 10:37:19,NASA,,,,,
HAT-P-67 b,4.810105488706947,2.577836111604061e-06,2455961.3843940343,0.001625846933463409,0.06348240189599348,0.0032207080319721928,0.0811155668361026,0.0001660864907237382,86.0619161586395,0.29912482845942656,0.0,0.0,90.0,0.0,12,02-Mar-2021 11:08:35,NASA,,,,,
HAT-P-70 b,2.7443059968819883,7.479120591868539e-06,2458439.578829964,0.002036488782328844,0.046420826698914015,0.002332428883176137,0.09304115203977327,7.806069713110083e-05,96.25910245084572,0.0920465016309429,0.0,0.0,90.0,0.0,9,03-Mar-2021 10:13:02,NASA,,,,,
HATS-1 b,3.4464585245815287,3.754136932224189e-06,2455241.2857414517,0.0036312381760344593,0.04460770565545713,0.002278833132503125,0.12624960560590465,0.0007668943379170915,85.57224730442692,0.10254993860865948,0.04273350078027223,0.02298814637381128,90.0,0.0,6,03-Mar-2021 11:03:30,NASA,,,,,
HATS-2 b,1.35413457915436,1.4114042158375499e-06,2455954.58488065,0.002735959838921,0.022781538622324,0.0011575067525089998,0.134169574214064,0.0006665575615850001,86.3911112019412,0.34184739621198995,0.0,0.0,90.0,0.0,16,01-Mar-2021 05:26:01,NASA,,,,,
HATS-3 b,3.547864656172093,5.8879615238916035e-06,2456155.9595362484,0.003615544133669953,0.05030890527545898,0.002551327430352885,0.09730838560139493,0.00036493693868495415,86.866575220077,0.14363551950052175,0.0,0.0,160.6863593951181,75.90083556854559,8,03-Mar-2021 14:27:45,NASA,,,,,
HATS-4 b,2.51672713927418,1.05287122020157e-06,2455808.34044887,0.001291879586135,0.035839927061738,0.001820240469559,0.12062986378839,0.000536626123141,88.1058452110536,0.466907228225746,0.012099226948062,0.006092071422096,253.149789675843,80.35606955192759,19,01-Mar-2021 16:59:23,NASA,,,,,
HATS-5 b,4.763389005204028,1.9530578539519328e-06,2456273.792267825,0.001077040568373423,0.05245620799831464,0.002674925948185811,0.10771418284233816,0.0005442371261421653,88.2234124607856,0.9680380535706872,0.04333112356782805,0.00915217823728837,280.55354331734617,65.02240907903605,10,06-Mar-2021 03:26:11,NASA,,,,,
HATS-6 b,3.325265067226898,1.2112629443470832e-06,2456643.741409645,0.0008257360964881071,0.036196155614341384,0.0018408226662243847,0.17317911946988826,0.0006832490195797017,88.23873754484312,0.09930547748430398,0.0,0.0,90.0,0.0,22,06-Mar-2021 04:33:57,NASA,,,,,
HATS-7 b,3.185329094207555,6.7180193599487975e-06,2456528.2853753148,0.004298201388577138,0.03998965704360862,0.0020364061933521773,0.06395347989060424,0.0009668284178810424,88.94278136030886,0.5880016079524106,0.09583716826370932,0.03199639146950315,90.0,0.0,6,06-Mar-2021 00:08:55,NASA,,,,,
HATS-13 b,3.04405497916905,1.59780642312012e-06,2456340.31592853,0.0011919063254879998,0.039956588913135,0.002034113386034,0.140938633314341,0.000656545088388,90.08783419027529,0.56647548315551,0.044654019580672,0.012186376525695,90.0,0.0,15,01-Mar-2021 17:36:42,NASA,,,,,
HATS-14 b,2.7667624054609035,1.8179092074818832e-06,2456408.76091682,0.001462083521554452,0.03718735153490095,0.0018926609399038425,0.11673524134389646,0.0007161433130901882,87.94818923520599,0.6329470161952855,0.0013529825400838964,0.011260203794559248,90.0,0.0,17,03-Mar-2021 14:43:06,NASA,,,,,
HATS-16 b,2.686504261412395,2.3729459723268692e-06,2456824.792990181,0.0016531301455346016,0.03879120339360589,0.0019766893256293505,0.10993056804219972,0.0009799006364571486,84.02060445320839,0.1360274368934249,0.0,0.0,90.0,0.0,18,01-Mar-2021 22:56:52,NASA,,,,,
HATS-17 b,16.254701894861892,6.643384406691756e-05,2457139.1670747967,0.005892142956286734,0.13120350664997504,0.006666518010118196,0.07546927429059823,0.0009191446270408396,90.04472231289455,0.31032285044362273,0.030012995825144374,0.011375844178968794,90.0,0.0,3,02-Mar-2021 16:58:40,NASA,,,,,
HATS-18 b,0.8378435420103492,1.0805080776369e-06,2457089.90665663,0.001918292586671,0.017499029608006998,0.0008878881743840002,0.141670669198538,0.000769717383788,87.39090226462852,0.598894723614985,0.020699642063729,0.011388371827085,90.0,0.0,26,28-Feb-2021 10:54:01,NASA,,,,,
HATS-22 b,4.72282236526482,1.4498000804300785e-05,2457078.5783674424,0.004593448293529224,0.05002840742604338,0.0025466163276583,0.1444794504318334,0.0016975955550745485,87.83257077183407,0.1596243517331645,0.0108928983838351,0.03469698065344146,46.97228192414687,26.012077475766123,5,03-Mar-2021 11:11:00,NASA,,,,,
HATS-23 b,2.1605057286044507,4.160216152694692e-06,2457072.856908787,0.0030094180078578717,0.03446553465140468,0.0017572121910559618,0.1710284444833458,0.0090748535236183,81.04154305528316,0.32244095553085084,0.0395521804266457,0.03418401672413952,90.0,0.0,12,03-Mar-2021 12:57:26,NASA,,,,,
HATS-24 b,1.34849770454647,4.0079588194371006e-06,2457948.70912055,0.002135723263704,0.024095803953672,0.001221513428035,0.13309002031092598,0.000467569187111,86.11037765159409,0.33920923248828805,0.0,0.0,90.0,0.0,22,01-Mar-2021 07:46:41,NASA,,,,,
HATS-25 b,4.298653365550721,1.3504038096335304e-05,2456870.366620795,0.00546454542960861,0.050672056809112284,0.002578235935442275,0.1205257535656216,0.0014591359971684106,86.6402066663386,0.36746427234067663,0.0009432575027695512,0.040450041437710575,90.0,0.0,4,03-Mar-2021 11:59:09,NASA,,,,,
HATS-26 b,3.3023886112943117,5.5259576208584655e-06,2456867.4258781024,0.0027616740200489924,0.04722459196740555,0.002405262148274657,0.09107310268757528,0.0006021452626737549,87.00285414353264,0.6550904250963197,0.0420262004693478,0.01937606538709309,90.0,0.0,15,01-Mar-2021 23:39:10,NASA,,,,,
HATS-28 b,3.1810754247017257,6.456581782560447e-06,2457034.281198281,0.0033004369551389245,0.04174924288302925,0.002128623115017241,0.1346889076223123,0.0016224362682420485,89.55225432362995,0.5013232659283152,0.2649291482850205,0.035626239502260966,90.0,0.0,9,03-Mar-2021 13:32:21,NASA,,,,,
HATS-29 b,4.605892975069802,7.140053129691918e-06,2457031.954588626,0.0025307602633117925,0.053512634711808685,0.00272427245627696,0.12440766963371133,0.0008359247327938263,87.08309963206446,0.17618264041552428,0.01976267792963496,0.02155861242973606,90.0,0.0,6,03-Mar-2021 14:36:18,NASA,,,,,
HATS-30 b,3.1743511235094704,6.37843924706843e-07,2456629.76213362,0.000419462645418,0.04390415298736599,0.002243746297426,0.119653387456133,0.00037361788728,86.9763530232008,0.13412871906430698,0.014099008040535,0.016231677017148997,90.0,0.0,29,28-Feb-2021 08:38:25,NASA,,,,,
HATS-33 b,2.5495632774121697,9.400340764069841e-07,2456497.23247259,0.000890807179916,0.037636141512616,0.001916831686162,0.11264979657531694,0.00033176531250599995,88.7578282474995,0.4713231171374061,0.044296663680438,0.014954699718975,90.0,0.0,22,01-Mar-2021 08:19:14,NASA,,,,,
HATS-34 b,2.10616168477386,1.20486725674399e-06,2456634.8573330003,0.001140985448342,0.031005688459966006,0.001587881557971,0.157406484523468,0.007972321777311,81.8005497006358,0.212306520893526,0.00728474663479,0.016968494913612,90.0,0.0,33,27-Feb-2021 18:24:02,NASA,,,,,
HATS-40 b,3.264283506806468,6.1616025172216526e-06,2456962.670014454,0.0041207889582498495,0.046929102382555814,0.0023967431977123654,0.06467414748318644,3.713237882432443e-05,81.10270636017128,0.23376191117483347,0.0009708012471020263,0.002681973971269234,90.0,0.0,7,11-Mar-2021 04:06:24,NASA,0.0032798862317016107,0.0013527729815993495,0.004182745352676951,1.2752714750434913,3.091978779567135
HATS-42 b,2.292099478665505,3.23549216417456e-06,2456768.6111911912,0.0034365909171096536,0.03612846070302067,0.0018489832928510121,0.09773131317786496,0.0008215076328113662,88.67445953720372,0.5756036962181487,0.14062801084723925,0.023108855927336282,90.0,0.0,10,02-Mar-2021 10:18:16,NASA,,,,,
HATS-43 b,4.3888507398531695,2.3654657501893603e-06,2457636.08992953,0.0006543781337540001,0.04968088158601,0.002530666447453,0.146239504992392,0.0009796315239139998,88.6027391877722,0.619675982830473,0.550301628772656,0.07948691795509699,335.671514628088,14.021719369763696,17,01-Mar-2021 14:12:22,NASA,,,,,
HATS-44 b,2.74390108800526,1.76711620697611e-06,2456931.11337435,0.0012755022459919993,0.037020360433266,0.001883308088826,0.124754954242977,0.002379861445754,84.4504962444324,0.181653979247129,0.07591324639387301,0.040160754022226,90.0,0.0,32,27-Feb-2021 22:57:43,NASA,,,,,
HATS-45 b,4.187614854130676,3.354375026427262e-06,2456731.200431131,0.001811955212063707,0.056171696967839836,0.002865693724925945,0.10378746449283748,0.0013114564042272195,86.3561666419619,0.4350875908231079,0.18909382818275614,0.05126818676245023,90.0,0.0,17,02-Mar-2021 12:38:25,NASA,,,,,
HATS-47 b,3.922807310461304,5.641115685545136e-06,2457365.356093923,0.0022317951615266987,0.04220514704229589,0.0021531204987135857,0.17659957072263466,0.002667134003273662,86.79208392536907,0.08458481439428396,0.0822253776276611,0.031158862669991013,90.0,0.0,10,02-Mar-2021 03:00:40,NASA,,,,,
HATS-48 A b,3.13166195281501,3.6466260268440905e-06,2457100.55264096,0.001993285598464,0.037560455803486,0.001900221793273,0.109616505596128,0.0007622293612070001,89.9241357447131,0.402058424667185,0.005488669285168,0.007950869509633,90.0,0.0,15,01-Mar-2021 18:34:53,NASA,,,,,
HATS-57 b,2.3506078983275933,4.3258012463118096e-06,2457778.5018353565,0.002533791606207524,0.0344755238993324,0.0017484032337892635,0.1205512742198514,0.0003940654573749607,88.12700080592224,0.4805322412920821,0.0074108306898646,0.00916171498944782,90.0,0.0,9,02-Mar-2021 11:32:27,NASA,,,,,
HATS-61 b,7.817900949391611,3.714133451834691e-05,2457673.062359785,0.0065876986172428926,0.08016547805234442,0.004085905826722454,0.06659209027583386,0.0011910870566675033,87.50741701258836,0.3514842784500653,0.12585028307532287,0.039764647354209856,90.0,0.0,2,02-Mar-2021 16:30:59,NASA,,,,,
HATS-63 b,3.0566518974580728,5.634354258424283e-06,2457659.935389247,0.002755692614880345,0.03938323342156621,0.002011629591943768,0.11379172804554928,0.0015670320033124169,84.57965917481954,0.1487179205523496,0.0001905492484327309,0.04925823833731228,90.0,0.0,16,06-Mar-2021 05:06:34,NASA,,,,,
HATS-66 b,3.1414414349723314,9.850181850844493e-06,2457603.0554891992,0.004643123349757183,0.04508300785943662,0.002297440557665301,0.07099170675049839,0.0006588402592342062,88.85007957162394,0.7080807537375352,0.005422405766065494,0.012716926245688966,90.0,0.0,8,06-Mar-2021 02:39:35,NASA,,,,,
HATS-68 b,3.586219881469956,6.315066995804603e-06,2457410.409265832,0.002928581470761595,0.04969695278852245,0.0025333563673318143,0.07612311986078832,0.0004911165396067418,82.74408544817202,0.13572184135404855,0.02631072327039561,0.015971865363750188,90.0,0.0,12,02-Mar-2021 01:09:49,NASA,,,,,
HATS-70 b,1.8882403208924328,2.4688628288828083e-06,2456911.8743470157,0.0029628164215869178,0.03533902664201173,0.0017877127273765363,0.06808715209089639,0.00025774565641101233,86.77653707165724,0.6361156838703832,0.003006872766942281,0.005824680316396325,90.0,0.0,14,06-Mar-2021 06:33:03,NASA,,,,,
HATS-71 b,3.79551454351381,1.39157111921737e-06,2457858.80240373,0.000333258299242,0.037447394170983,0.001902848894058,0.215440490229496,0.0008569209601760001,88.897919652645,0.5864833085494521,0.0,0.0,90.0,0.0,26,28-Feb-2021 14:39:04,NASA,,,,,
HD 1397 b,11.534900003111947,0.0003632814763585954,2458332.0828084243,0.0002853080808126066,0.110806409765685,0.005616129827231618,0.044540785437737145,0.00011021436828107241,89.90814915869728,0.5157962220215399,0.2832074387783682,0.034450571748758235,3.066884293261942,1.0069481806163936,2,02-Mar-2021 15:54:53,NASA,,,,,
HD 2685 b,4.126905022681405,3.6708221197114906e-07,2458325.7838687827,4.7728483730775563e-05,0.057741449658672575,0.0029575836103790274,0.0929132390078721,5.174736647964121e-05,89.98324749266499,0.3052025080066733,0.03784449159873101,0.028193349788969382,289.7374752699748,43.73711901841772,18,02-Mar-2021 07:37:01,NASA,,,,,
HD 15337 b,4.75635799946774,6.68921579970876e-06,2458411.461964956,0.0004464724031792781,0.051157327835942734,0.0026056142937008397,0.015986619026696014,0.00017452403608748924,88.06580489196699,0.5349191686837697,0.1839774374198644,0.03382294526763368,3.812065124276998,29.44441407095488,13,06-Mar-2021 04:55:29,NASA,,,,,
HD 15337 c,17.18069311348678,2.8499508745962505e-05,2458414.54978932,0.0007985843034914728,0.12580166733170295,0.006407522890535097,0.027897632090748498,0.00028910920389261916,88.404643672668,0.03397496885666147,0.0630613289865179,0.024641159001856587,355.5224569986808,29.086640591995767,5,02-Mar-2021 20:08:53,NASA,,,,,
HD 21749 c,7.789713342969503,6.548842711814945e-06,2458371.2328258213,0.0003334757371345388,0.07331687626802348,0.003690740323413276,0.012917987997017074,9.658792269295143e-06,90.00330810453262,0.2653665216927775,0.0,0.0,90.0,0.0,22,06-Mar-2021 09:03:25,NASA,,,,,
HD 63433 c,20.547855575778808,0.0017485800162480465,2458844.051306741,0.006072296633145167,0.14704196658633936,0.007509001544569746,0.028946163790375293,0.001594409679777398,88.30831811594885,0.6804717735827073,0.0,0.0,90.0,0.0,2,02-Mar-2021 15:59:02,NASA,,,,,
HD 86226 c,3.9845019655733376,0.00015839158870610502,2458543.254869652,0.0006307523657822718,0.04954198446923122,0.0025214773602472693,0.019500487235880583,0.00031840845923844404,86.34279690248295,0.17279771660416934,0.16965885959483146,0.03539873223912197,238.52929572875,73.0315967591647,6,06-Mar-2021 07:15:50,NASA,,,,,
HD 95338 b,55.092428333030405,0.005568068203563629,2458585.2803255552,0.00047105130970024727,0.2651631539875713,0.01346417454784193,0.04392357793259573,0.0005738376131345849,89.53333285776077,0.33982180242580146,0.22767230644454944,0.08097339073989705,3.2043846836637218,10.381281499159043,1,02-Mar-2021 14:20:06,NASA,,,,,
HD 97658 b,9.489295392612595,1.8065064723660924e-05,2456523.1271014614,0.004552506270430149,0.08097224996344828,0.0041276293644243135,0.0278927882302623,0.0002538931293813912,89.94393053739033,0.7511193344469178,0.12478875895442194,0.02313836289983397,81.58389605695987,21.92723602017159,2,06-Mar-2021 06:10:07,NASA,,,,,
HD 108236 b,3.7959225951369713,5.580483165407903e-05,2458773.288213524,0.002551871243217807,0.0452756555420289,0.002303829517947737,0.017105165711779925,0.00029219114883509314,88.00068241443968,0.4982301398239996,0.0836779810233604,0.021762409060614118,272.76123158037626,69.9469184242824,12,06-Mar-2021 02:19:03,NASA,,,,,
HD 108236 c,6.203799186267817,0.0001382289604886054,2458770.915611989,0.004115579252268235,0.0620147947932221,0.003159916956913976,0.02102264880807264,0.00033807893728406466,87.9538046634022,0.1718222097183887,0.09444566134214624,0.016190933668811608,278.45111135471967,73.28585268058013,8,06-Mar-2021 00:43:50,NASA,,,,,
HD 108236 d,14.175240012260694,0.00045229113151060174,2458769.7900034525,0.005696623930876877,0.1078866094256197,0.005487261062943935,0.027542214285021262,0.000373205165866399,90.0972411734448,0.6941790016523506,0.12769940880938271,0.028511167561887,88.0242365400999,51.62997115876545,4,06-Mar-2021 01:27:46,NASA,,,,,
HD 108236 e,19.591387522779574,0.0006128312264816839,2458782.4814348044,0.005820809343335242,0.13779778165426385,0.007024238554271416,0.03240800414754828,0.0004485673689576232,90.16255640043549,0.6099067474598645,0.1352259313495081,0.0302702376702547,105.40218897875769,43.486034784587105,2,02-Mar-2021 16:17:41,NASA,,,,,
HD 108236 f,29.530599828349928,0.0009698026089020252,2458793.2549251327,0.005538807237384192,0.17962534393141624,0.00913198054021756,0.023119491758459843,0.000147278365718203,89.93718568459917,0.30909782557447235,0.07088951028619156,0.023930025290158502,125.11089946953798,140.1648895368803,2,02-Mar-2021 15:30:14,NASA,,,,,
HD 136352 b,11.574627568594046,0.0007297067470946847,2458631.767296069,0.0005848398136710772,0.0973209432396472,0.004964811046630945,0.012187525658680323,0.000175838248324569,89.98803788210213,0.5656516029631289,0.13823170496604956,0.038239659521698464,91.45986671286305,70.68764505151806,2,02-Mar-2021 15:32:28,NASA,,,,,
HD 136352 c,27.586489036428627,0.002352060824444661,2458650.8955262857,0.0004130146662213849,0.17609491510205813,0.008949118699019903,0.024079668989692358,0.00018800191864944252,88.62336456927116,0.024789647936262087,0.09354590689444142,0.01724226475101399,76.19767997435369,42.02751180554835,1,02-Mar-2021 16:01:01,NASA,,,,,
HD 149026 b,2.8758889982824183,9.625342335832829e-07,2454456.787683388,0.0015138732441158044,0.042480916181067724,0.0021429217738243933,0.050998491703188736,8.617073785429835e-05,86.0090896226218,0.1408016868478692,0.0,0.0,120.80654751599847,56.44893533187234,14,02-Mar-2021 09:37:53,NASA,,,,,
HD 191939 b,8.88032454615271,1.30212542892209e-05,2458715.3543957,0.0002478357026390001,0.08425789632363702,0.004295565863707,0.033392253266842004,0.000117714374439,88.32265666915319,0.053662944512920994,0.0,0.0,90.0,0.0,23,28-Feb-2021 17:57:56,NASA,,,,,
HD 191939 c,28.579807489045486,0.0001344757766410445,2458726.058642141,0.000562746387806287,0.17007631805956425,0.008731277209799026,0.03174271998900898,0.0001806422696937468,89.01826826658173,0.4805574439631745,0.0,0.0,90.0,0.0,7,06-Mar-2021 04:14:58,NASA,,,,,
HD 191939 d,38.35200323751887,0.00021011094049429416,2458743.5536071113,0.0007152125207759061,0.20926737832098727,0.010738225931450943,0.03082127428320221,0.0001958521744071849,89.38171592526982,0.5331029772536178,0.0,0.0,90.0,0.0,5,06-Mar-2021 03:47:17,NASA,,,,,
HD 202772 A b,3.308875316276279,5.481901578039215e-07,2458338.6105387514,8.075816918185127e-05,0.05202704591131084,0.002621784440108335,0.05575085176949735,0.00010072965059727452,83.54628197295345,0.20098676045720584,0.026692785383166245,0.006978709291468946,268.51468187118985,60.695518216576936,14,02-Mar-2021 00:28:00,NASA,,,,,
HD 213885 b,1.00819999202075,5.68855157783164e-07,2458379.97146794,0.000261427695387,0.018451576951546,0.000933845440685,0.013122413795278,4.84057014883551e-06,79.4707551170142,0.19302875259573105,0.0,0.0,90.0,0.0,70,26-Feb-2021 16:49:26,NASA,,,,,
HD 219134 b,3.09293739094258,2.67467223250248e-06,2457126.69800468,0.001536171384357,0.037506411803978,0.001920637610436,0.018324973491221,0.000106674782084,84.8145945665312,0.062862748608706,0.0,0.0,90.0,0.0,16,01-Mar-2021 14:18:05,NASA,,,,,
HD 219134 c,6.76510103320194,7.586062371407173e-06,2457474.0351544027,0.0015410944250826336,0.0636082847583994,0.003241115007178951,0.016687866410136542,0.00014339572326835544,87.19152591772009,0.05209697871348861,0.08613554008745407,0.027580236665437925,2.265831855131438,34.829617354553015,6,06-Mar-2021 05:31:10,NASA,,,,,
HD 219666 b,6.0344707572436525,5.307378454452556e-06,2458329.2017670805,0.0003961423323413024,0.062303744584548015,0.003201353170449345,0.04179740039269834,0.0003420020253463337,86.28492509362684,0.06008511383414902,0.0,0.0,90.0,0.0,7,06-Mar-2021 05:49:56,NASA,,,,,
HD 221416 b,14.276590115732475,0.0010726729471713982,2458357.016039364,0.001427357238405663,0.1250476123362842,0.006362818645603529,0.029069746066837317,0.0004569232285953422,85.60659323221266,0.14967778946534502,0.14373539206825714,0.054339219211740175,278.274620485274,52.82625375211204,2,02-Mar-2021 20:03:00,NASA,,,,,
HD 332231 b,18.713182068803746,0.0018338569751412176,2458729.6805106904,0.00018567879966514906,0.14590466456444512,0.007399378267677234,0.07086278550440946,0.00014924457710447237,89.9801180986141,0.18453463607378048,0.014939487615949354,0.011410649681126957,65.36190283072798,20.119844052884925,1,02-Mar-2021 17:09:36,NASA,,,,,
HIP 65 A b,0.9809771618881096,6.733580363199316e-08,2458326.102457216,3.156606348881474e-05,0.016941193827920715,0.0008485748948856973,0.30241706779481825,0.015158195916590329,76.35557072409995,0.1927541879222388,0.0,0.0,90.0,0.0,89,02-Mar-2021 09:24:16,NASA,,,,,
HR 858 b,3.58527586151826,2.02143074373097e-06,2458409.19230425,0.000354587688664,0.048377058699704,0.0024627616258060003,0.01331712828641,0.000131162025978,85.71249784455071,0.321282124745746,0.032852211812944,0.04535146074760401,90.0,0.0,17,01-Mar-2021 02:50:33,NASA,,,,,
HR 858 c,5.9739977602020895,4.99496724160529e-06,2458415.613092029,0.00032004115373767056,0.06793524215377633,0.003476422912544198,0.01445548212765723,0.00012824418260967658,88.31097583160835,0.4231749879723621,0.28964067349373696,0.04036542822545856,90.0,0.0,12,02-Mar-2021 08:03:46,NASA,,,,,
HR 858 d,11.23056101625377,1.750934930109122e-05,2458409.728769457,0.0009886228542447524,0.10099023963956492,0.005159488727083028,0.01400697155919296,0.00014547744706322084,87.3336105352194,0.12551664932261547,0.0662820625005135,0.06868385731433041,90.0,0.0,5,06-Mar-2021 07:16:11,NASA,,,,,
K2-77 b,8.20005568428477,4.5793268267985795e-05,2457070.8090860783,0.006387101285760424,0.07589882998259581,0.003870482766904289,0.028761100931254394,0.0014744267108750956,88.19266475987725,0.2202490436349009,0.30061406988311395,0.06902830201891164,0.4661739784137411,0.471828280551842,3,02-Mar-2021 17:01:28,NASA,,,,,
K2-80 b,19.093866806996104,0.002157489600842755,2457077.62346552,0.006301402898856993,0.13639386889207653,0.006947468194063903,0.023209312421905583,0.0012210569308517914,88.379240900983,0.3652992382557471,0.0,0.0,90.0,0.0,3,02-Mar-2021 18:26:09,NASA,,,,,
K2-80 c,5.605068583942993,0.0001496438033363735,2457066.47588272,0.00452647519723129,0.060516290311232186,0.003083366240756835,0.01686917873664921,0.0008551874881911384,88.63788965298107,0.6729305561800536,0.0,0.0,90.0,0.0,8,06-Mar-2021 08:49:05,NASA,,,,,
K2-97 b,8.406845112637093,0.00023901884691096675,2457142.0363701917,0.006712930282753755,0.08688957058892684,0.0044269264956157215,0.019794963454345563,0.0010972988493412243,87.49982477160174,0.8685221317168634,0.2855605799624088,0.08419905169211905,90.0,0.0,2,02-Mar-2021 18:21:58,NASA,,,,,
K2-98 b,10.13688513297456,0.00011699251020191802,2457145.9808096886,0.006449184335530647,0.09686869377440203,0.004942947187057541,0.0327710701878455,0.0016738644300511867,86.6511028201105,0.9940434933735895,0.0,0.0,90.0,0.0,2,02-Mar-2021 18:08:14,NASA,,,,,
K2-114 b,11.390906804441268,6.298894383872239e-05,2457151.718703519,0.006930661096868839,0.09555311319205108,0.004868887748464922,0.1213700830336514,0.0036549137783294383,89.4758839403558,0.4736289922478193,0.0,0.0,90.0,0.0,2,02-Mar-2021 15:14:02,NASA,,,,,
K2-115 b,20.273051285910253,8.511725814022711e-05,2457157.152554416,0.005586461117747456,0.14502245307444098,0.007385489749738219,0.12381560017876453,0.0028967878491718197,89.35274119600616,0.3587713977934035,0.26543848625512145,0.06064054446481451,84.7261470997717,30.428200649106806,2,02-Mar-2021 15:20:07,NASA,,,,,
